"site";"date";"doy";"longitude";"latitude";"pluie";"tmin";"tmax";"tmoy";"hmin";"hmax";"hmoy";"etp"
"RSH-Orang-Gre-sec";2021-04-25;115;4,81;44,11;0;3;22,2;12,6;30;100;65;2,6
"RSH-Orang-Gre-sec";2021-04-26;116;4,81;44,11;1,2;9,3;21,7;15,5;33;92;63;2,8
"RSH-Orang-Gre-sec";2021-04-27;117;4,81;44,11;1,3;11,3;20,6;15,9;51;97;74;3
"RSH-Orang-Gre-sec";2021-04-28;118;4,81;44,11;5,1;12,5;15,6;14,1;78;97;88;1,1
"RSH-Orang-Gre-sec";2021-04-29;119;4,81;44,11;8,5;12,6;21;16,8;49;98;74;3,1
"RSH-Orang-Gre-sec";2021-04-30;120;4,81;44,11;17,9;11,7;17,6;14,7;71;94;82;2
"RSH-Orang-Gre-sec";2021-05-01;121;4,81;44,11;16,6;9,8;11,3;10,6;85;98;91;0,6
"RSH-Orang-Gre-sec";2021-05-02;122;4,81;44,11;0;6,5;17,5;12;34;95;65;4,4
"RSH-Orang-Gre-sec";2021-05-03;123;4,81;44,11;0;4,2;20,5;12,4;28;89;59;4,5
"RSH-Orang-Gre-sec";2021-05-04;124;4,81;44,11;0;2;21,4;11,7;39;98;68;3,3
"RSH-Orang-Gre-sec";2021-05-05;125;4,81;44,11;0;11,6;20,5;16,1;39;92;66;4,7
"RSH-Orang-Gre-sec";2021-05-06;126;4,81;44,11;0;4,2;21,7;12,9;50;90;70;2,3
"RSH-Orang-Gre-sec";2021-05-07;127;4,81;44,11;0;13,2;22,6;17,9;37;94;66;5,6
"RSH-Orang-Gre-sec";2021-05-08;128;4,81;44,11;0;7,1;25,4;16,3;40;92;66;4,5
"RSH-Orang-Gre-sec";2021-05-09;129;4,81;44,11;2,7;10,1;27,4;18,7;33;97;65;5,5
"RSH-Orang-Gre-sec";2021-05-10;130;4,81;44,11;11,3;15,5;19,4;17,4;43;85;64;2,2
"RSH-Orang-Gre-sec";2021-05-11;131;4,81;44,11;4,5;10,8;20,9;15,8;45;96;71;3,9
"RSH-Orang-Gre-sec";2021-05-12;132;4,81;44,11;0;7,3;21,4;14,4;34;86;60;4,3
"RSH-Orang-Gre-sec";2021-05-13;133;4,81;44,11;0;9;21;15;38;79;59;5,1
"RSH-Orang-Gre-sec";2021-05-14;134;4,81;44,11;0;8,6;20,4;14,5;38;97;67;4,3
"RSH-Orang-Gre-sec";2021-05-15;135;4,81;44,11;2,6;7,9;18;12,9;56;94;75;1,2
"RSH-Orang-Gre-sec";2021-05-16;136;4,81;44,11;4,8;13,2;18;15,6;77;96;87;1,1
"RSH-Orang-Gre-sec";2021-05-17;137;4,81;44,11;0;7,7;21,1;14,4;40;87;64;4,3
"RSH-Orang-Gre-sec";2021-05-18;138;4,81;44,11;0,3;8,4;19,5;13,9;42;83;62;3,1
"RSH-Orang-Gre-sec";2021-05-19;139;4,81;44,11;0;6,9;21;13,9;38;95;67;4,9
"RSH-Orang-Gre-sec";2021-05-20;140;4,81;44,11;0;8,7;22,2;15,4;23;81;52;5,6
"RSH-Orang-Gre-sec";2021-05-21;141;4,81;44,11;12,5;8,4;22,6;15,5;39;95;67;3,3
"RSH-Orang-Gre-sec";2021-05-22;142;4,81;44,11;0;10,7;21,6;16,1;36;97;66;3,9
"RSH-Orang-Gre-sec";2021-05-23;143;4,81;44,11;0;10,8;22;16,4;28;79;53;5,4
"RSH-Orang-Gre-sec";2021-05-24;144;4,81;44,11;0;10,9;21,5;16,2;44;93;69;3,9
"RSH-Orang-Gre-sec";2021-05-25;145;4,81;44,11;0;6,6;21,3;14;33;91;62;4,8
"RSH-Orang-Gre-sec";2021-05-26;146;4,81;44,11;0;6,9;25,6;16,2;28;94;61;5,1
"RSH-Orang-Gre-sec";2021-05-27;147;4,81;44,11;0;8,5;26,2;17,3;24;95;59;5,8
"RSH-Orang-Gre-sec";2021-05-28;148;4,81;44,11;0;13,6;27;20,3;34;76;55;5,3
"RSH-Orang-Gre-sec";2021-05-29;149;4,81;44,11;0;11,4;28;19,7;31;99;65;5,7
"RSH-Orang-Gre-sec";2021-05-30;150;4,81;44,11;0;17;26,6;21,8;35;58;47;6,5
"RSH-Orang-Gre-sec";2021-05-31;151;4,81;44,11;0;11,2;26,1;18,6;44;98;71;5
"RSH-Orang-Gre-sec";2021-06-01;152;4,81;44,11;0,3;8,7;26,2;17,5;40;100;70;4,2
"RSH-Orang-Gre-sec";2021-06-02;153;4,81;44,11;0,2;16;24,9;20,4;46;90;68;3,4
"RSH-Orang-Gre-sec";2021-06-03;154;4,81;44,11;0;11,4;27,6;19,5;40;100;70;5
"RSH-Orang-Gre-sec";2021-06-04;155;4,81;44,11;0,2;10,2;27,5;18,8;37;100;69;3,7
"RSH-Orang-Gre-sec";2021-06-05;156;4,81;44,11;0;14,5;27,3;20,9;38;95;67;6,6
"RSH-Orang-Gre-sec";2021-06-06;157;4,81;44,11;0;17;25,5;21,2;44;74;59;6,9
"RSH-Orang-Gre-sec";2021-06-07;158;4,81;44,11;0;17,7;26,4;22,1;49;78;64;6,7
"RSH-Orang-Gre-sec";2021-06-08;159;4,81;44,11;0;18;28,2;23,1;38;78;58;7,4
"RSH-Orang-Gre-sec";2021-06-09;160;4,81;44,11;0;18,5;29,7;24,1;37;75;56;7,6
"RSH-Orang-Gre-sec";2021-06-10;161;4,81;44,11;0;18,9;30,8;24,9;34;77;55;7,9
"RSH-Orang-Gre-sec";2021-06-11;162;4,81;44,11;0;15,1;32,6;23,8;28;88;58;7,2
"RSH-Orang-Gre-sec";2021-06-12;163;4,81;44,11;0;16;32,8;24,4;26;80;53;7,7
"RSH-Orang-Gre-sec";2021-06-13;164;4,81;44,11;0;21,6;32,3;27;33;65;49;9
"RSH-Orang-Gre-sec";2021-06-14;165;4,81;44,11;0;19,2;35,5;27,4;20;73;46;8,1
"RSH-Orang-Gre-sec";2021-06-15;166;4,81;44,11;0;17,5;34,3;25,9;28;72;50;6,8
"RSH-Orang-Gre-sec";2021-06-16;167;4,81;44,11;0;17,1;33,2;25,1;41;100;70;6,1
"RSH-Orang-Gre-sec";2021-06-17;168;4,81;44,11;0;20;31;25,5;39;91;65;3,9
"RSH-Orang-Gre-sec";2021-06-18;169;4,81;44,11;0;17,9;30,5;24,2;43;79;61;6,1
"RSH-Orang-Gre-sec";2021-06-19;170;4,81;44,11;0;18,2;30,4;24,3;48;95;71;3,8
"RSH-Orang-Gre-sec";2021-06-20;171;4,81;44,11;0,2;19,7;28,3;24;54;94;74;2,9
"RSH-Orang-Gre-sec";2021-06-21;172;4,81;44,11;12,6;16,8;30,6;23,7;33;97;65;6,8
"RSH-Orang-Gre-sec";2021-06-22;173;4,81;44,11;0;16;29,2;22,6;31;96;63;6,5
"RSH-Orang-Gre-sec";2021-06-23;174;4,81;44,11;0,3;13,3;28,7;21;41;94;68;5,3
"RSH-Orang-Gre-sec";2021-06-24;175;4,81;44,11;0;12,9;27,4;20,2;40;98;69;4,8
"RSH-Orang-Gre-sec";2021-06-25;176;4,81;44,11;0;16,2;26,4;21,3;35;72;53;7,6
"RSH-Orang-Gre-sec";2021-06-26;177;4,81;44,11;0;12,7;31,7;22,2;29;85;57;6,3
"RSH-Orang-Gre-sec";2021-06-27;178;4,81;44,11;0;13,5;30,9;22,2;33;95;64;5,8
"RSH-Orang-Gre-sec";2021-06-28;179;4,81;44,11;0,3;13;27;20;42;98;70;2,7
"RSH-Orang-Gre-sec";2021-06-29;180;4,81;44,11;0;14,5;28,3;21,4;31;98;64;6,1
"RSH-Orang-Gre-sec";2021-06-30;181;4,81;44,11;0;10,9;27,1;19;36;89;63;6
"RSH-Orang-Gre-sec";2021-07-01;182;4,81;44,11;0;16;29,4;22,7;34;80;57;6,8
"RSH-Orang-Gre-sec";2021-07-02;183;4,81;44,11;0;17;31,7;24,4;29;76;53;7,6
"RSH-Orang-Gre-sec";2021-07-03;184;4,81;44,11;1,3;15,2;30,9;23;37;88;63;4,6
"RSH-Orang-Gre-sec";2021-07-04;185;4,81;44,11;1,9;18,6;27,9;23,2;46;95;71;4
"RSH-Orang-Gre-sec";2021-07-05;186;4,81;44,11;0;14,7;32,1;23,4;35;98;66;6,1
"RSH-Orang-Gre-sec";2021-07-06;187;4,81;44,11;14,6;16,2;30;23,1;50;98;74;4
"RSH-Orang-Gre-sec";2021-07-07;188;4,81;44,11;0;17,2;30,1;23,7;42;98;70;6,4
"RSH-Orang-Gre-sec";2021-07-08;189;4,81;44,11;0;17,5;26,7;22,1;44;85;64;6,9
"RSH-Orang-Gre-sec";2021-07-09;190;4,81;44,11;0;15,5;28;21,8;34;78;56;7,5
"RSH-Orang-Gre-sec";2021-07-10;191;4,81;44,11;0;14,2;32,4;23,3;26;86;56;6,4
"RSH-Orang-Gre-sec";2021-07-11;192;4,81;44,11;0;18,2;30,6;24,4;29;85;57;7,5
"RSH-Orang-Gre-sec";2021-07-12;193;4,81;44,11;2,6;19,1;30,3;24,7;37;83;60;6,4
"RSH-Orang-Gre-sec";2021-07-13;194;4,81;44,11;0,3;13,3;25;19,2;37;95;66;5,4
"RSH-Orang-Gre-sec";2021-07-14;195;4,81;44,11;0;10,4;24,8;17,6;49;98;73;3,6
"RSH-Orang-Gre-sec";2021-07-15;196;4,81;44,11;0;14,5;26,9;20,7;44;92;68;5,1
"RSH-Orang-Gre-sec";2021-07-16;197;4,81;44,11;0;17,9;26,8;22,4;43;88;65;6,7
"RSH-Orang-Gre-sec";2021-07-17;198;4,81;44,11;0;19,2;27,5;23,4;49;75;62;7,1
"RSH-Orang-Gre-sec";2021-07-18;199;4,81;44,11;0;20,7;31,9;26,3;44;76;60;8,3
"RSH-Orang-Gre-sec";2021-07-19;200;4,81;44,11;0;21,9;33,9;27,9;40;69;54;8,1
"RSH-Orang-Gre-sec";2021-07-20;201;4,81;44,11;0;22,2;34,7;28,4;26;71;48;8,3
"RSH-Orang-Gre-sec";2021-07-21;202;4,81;44,11;0;21,8;35,1;28,5;24;66;45;8,5
"RSH-Orang-Gre-sec";2021-07-22;203;4,81;44,11;0;21,7;35,4;28,6;23;66;45;7,4
"RSH-Orang-Gre-sec";2021-07-23;204;4,81;44,11;0;17,5;34,3;25,9;31;89;60;6,8
"RSH-Orang-Gre-sec";2021-07-24;205;4,81;44,11;0;17,8;32;24,9;34;79;57;5,1
"RSH-Orang-Gre-sec";2021-07-25;206;4,81;44,11;0;19,5;33,3;26,4;26;96;61;7,2
"RSH-Orang-Gre-sec";2021-07-26;207;4,81;44,11;0;20,4;32;26,2;32;66;49;7,5
"RSH-Orang-Gre-sec";2021-07-27;208;4,81;44,11;2;17,7;32,3;25;33;80;57;6,3
"RSH-Orang-Gre-sec";2021-07-28;209;4,81;44,11;0,7;18,3;30,4;24,4;43;94;69;5,1
"RSH-Orang-Gre-sec";2021-07-29;210;4,81;44,11;0;17,6;34;25,8;28;96;62;6,4
"RSH-Orang-Gre-sec";2021-07-30;211;4,81;44,11;1,3;18,7;32;25,3;50;95;72;5,5
"RSH-Orang-Gre-sec";2021-07-31;212;4,81;44,11;1;19,4;27,9;23,7;47;90;68;5,7
"RSH-Orang-Gre-sec";2021-08-01;213;4,81;44,11;0;15,1;27,4;21,2;33;83;58;6,9
"RSH-Orang-Gre-sec";2021-08-02;214;4,81;44,11;0;12,9;28,3;20,6;33;89;61;6,2
"RSH-Orang-Gre-sec";2021-08-03;215;4,81;44,11;0,6;10,9;29,8;20,3;31;96;63;4,2
"RSH-Orang-Gre-sec";2021-08-04;216;4,81;44,11;3,3;17,7;22,6;20,1;75;98;87;1,1
"RSH-Orang-Gre-sec";2021-08-05;217;4,81;44,11;0;16,4;29;22,7;34;99;67;5,5
"RSH-Orang-Gre-sec";2021-08-06;218;4,81;44,11;0;18,3;30,5;24,4;33;90;62;5,8
"RSH-Orang-Gre-sec";2021-08-07;219;4,81;44,11;12,3;17,2;24,9;21,1;68;93;81;1,1
"RSH-Orang-Gre-sec";2021-08-08;220;4,81;44,11;0;13,8;28;20,9;34;96;65;5,2
"RSH-Orang-Gre-sec";2021-08-09;221;4,81;44,11;0;11;32,1;21,5;24;97;61;5,1
"RSH-Orang-Gre-sec";2021-08-10;222;4,81;44,11;0;14,5;34,8;24,6;28;100;64;5,3
"RSH-Orang-Gre-sec";2021-08-11;223;4,81;44,11;0;16,3;36,7;26,5;27;98;62;5,9
"RSH-Orang-Gre-sec";2021-08-12;224;4,81;44,11;0;17,6;35,1;26,3;31;94;62;5,9
"RSH-Orang-Gre-sec";2021-08-13;225;4,81;44,11;0;19;37,7;28,4;31;94;63;5,9
"RSH-Orang-Gre-sec";2021-08-14;226;4,81;44,11;0;18,5;37,6;28,1;28;98;63;6,1
"RSH-PDieu-Gre-sec";2021-01-01;1;4,95;44,18;0,1;4,9;6,5;5,7;70;97;83;1,1
"RSH-PDieu-Gre-sec";2021-01-02;2;4,95;44,18;0,7;2,6;3,7;3,1;70;83;76;1,3
"RSH-PDieu-Gre-sec";2021-01-03;3;4,95;44,18;0;1,4;5,3;3,4;67;80;73;1,4
"RSH-PDieu-Gre-sec";2021-01-04;4;4,95;44,18;2,8;-0,2;2,5;1,1;77;87;82;0,3
"RSH-PDieu-Gre-sec";2021-01-05;5;4,95;44,18;0;-2,9;4,7;0,9;76;98;87;0,6
"RSH-PDieu-Gre-sec";2021-01-06;6;4,95;44,18;0;0,5;4,7;2,6;58;80;69;1,5
"RSH-PDieu-Gre-sec";2021-01-07;7;4,95;44,18;0;-7,5;5,7;-0,9;53;93;73;0,6
"RSH-PDieu-Gre-sec";2021-01-08;8;4,95;44,18;0;-0,8;6,1;2,6;50;79;65;1,6
"RSH-PDieu-Gre-sec";2021-01-09;9;4,95;44,18;0;-0,1;4,7;2,3;56;72;64;1,5
"RSH-PDieu-Gre-sec";2021-01-10;10;4,95;44,18;0;0,5;2,5;1,5;62;74;68;1,5
"RSH-PDieu-Gre-sec";2021-01-11;11;4,95;44,18;0;-1,6;3,9;1,1;44;73;59;1,7
"RSH-PDieu-Gre-sec";2021-01-12;12;4,95;44,18;0;-0,8;9,3;4,3;51;72;61;1,6
"RSH-PDieu-Gre-sec";2021-01-13;13;4,95;44,18;0;1,7;13,5;7,6;61;90;75;0,9
"RSH-PDieu-Gre-sec";2021-01-14;14;4,95;44,18;0;6,7;13;9,9;52;82;67;2,4
"RSH-PDieu-Gre-sec";2021-01-15;15;4,95;44,18;0;3;10;6,5;59;96;77;1,8
"RSH-PDieu-Gre-sec";2021-01-16;16;4,95;44,18;0;1,3;5,8;3,5;42;80;61;1,9
"RSH-PDieu-Gre-sec";2021-01-17;17;4,95;44,18;0;0;9,9;4,9;56;94;75;1,4
"RSH-PDieu-Gre-sec";2021-01-18;18;4,95;44,18;0;3,8;9;6,4;44;78;61;2,5
"RSH-PDieu-Gre-sec";2021-01-19;19;4,95;44,18;0;-4,9;11,5;3,3;38;90;64;1,1
"RSH-PDieu-Gre-sec";2021-01-20;20;4,95;44,18;8,7;-2,1;13,9;5,9;56;89;73;0,1
"RSH-PDieu-Gre-sec";2021-01-21;21;4,95;44,18;0;9,7;15,9;12,8;58;84;71;2,4
"RSH-PDieu-Gre-sec";2021-01-22;22;4,95;44,18;12,1;11,5;15,7;13,6;56;69;63;2,8
"RSH-PDieu-Gre-sec";2021-01-23;23;4,95;44,18;2,8;1,3;8,6;5;65;94;79;0,7
"RSH-PDieu-Gre-sec";2021-01-24;24;4,95;44,18;0;4;9,7;6,9;42;94;68;2
"RSH-PDieu-Gre-sec";2021-01-25;25;4,95;44,18;0;1,6;9,1;5,4;37;95;66;1,6
"RSH-PDieu-Gre-sec";2021-01-26;26;4,95;44,18;1,7;1,3;7,7;4,5;31;74;52;2,3
"RSH-PDieu-Gre-sec";2021-01-27;27;4,95;44,18;0;0,2;12,6;6,4;42;87;64;1,6
"RSH-PDieu-Gre-sec";2021-01-28;28;4,95;44,18;0;2,4;16,9;9,6;65;96;81;0,9
"RSH-PDieu-Gre-sec";2021-01-29;29;4,95;44,18;0;8,1;17,6;12,9;41;92;66;2
"RSH-PDieu-Gre-sec";2021-01-30;30;4,95;44,18;10,9;2,8;8,6;5,7;65;91;78;0,3
"RSH-PDieu-Gre-sec";2021-01-31;31;4,95;44,18;3,8;1,5;15,5;8,5;52;99;75;1,3
"RSH-PDieu-Gre-sec";2021-02-01;32;4,95;44,18;6,3;7,1;13,2;10,2;79;96;88;0,5
"RSH-PDieu-Gre-sec";2021-02-02;33;4,95;44,18;0;5,2;14,3;9,7;77;100;88;0,3
"RSH-PDieu-Gre-sec";2021-02-03;34;4,95;44,18;0;5,5;18,3;11,9;59;100;80;1,3
"RSH-PDieu-Gre-sec";2021-02-04;35;4,95;44,18;0;4,9;13,2;9;79;99;89;0,4
"RSH-PDieu-Gre-sec";2021-02-05;36;4,95;44,18;0;7,6;17;12,3;58;97;78;1,3
"RSH-PDieu-Gre-sec";2021-02-06;37;4,95;44,18;7,3;7,2;18,2;12,7;46;99;72;2
"RSH-PDieu-Gre-sec";2021-02-07;38;4,95;44,18;1,6;8,4;11,1;9,7;61;98;80;1,2
"RSH-PDieu-Gre-sec";2021-02-08;39;4,95;44,18;4,6;-0,7;11,2;5,3;59;98;79;0,7
"RSH-PDieu-Gre-sec";2021-02-09;40;4,95;44,18;12,7;4,8;12,2;8,5;59;98;79;1,1
"RSH-PDieu-Gre-sec";2021-02-10;41;4,95;44,18;0;3,7;14,7;9,2;43;97;70;2,2
"RSH-PDieu-Gre-sec";2021-02-11;42;4,95;44,18;0;1,8;8,5;5,2;51;82;66;2,2
"RSH-PDieu-Gre-sec";2021-02-12;43;4,95;44,18;4,9;0;6,5;3,3;72;85;78;0,6
"RSH-PDieu-Gre-sec";2021-02-13;44;4,95;44,18;0;0,1;5,3;2,7;63;93;78;1,8
"RSH-PDieu-Gre-sec";2021-02-14;45;4,95;44,18;0;-4,3;4,9;0,3;60;94;77;0,4
"RSH-PDieu-Gre-sec";2021-02-15;46;4,95;44,18;0;-1,9;11,3;4,7;38;78;58;1,8
"RSH-PDieu-Gre-sec";2021-02-16;47;4,95;44,18;0;5,5;11,6;8,6;67;90;78;0,6
"RSH-PDieu-Gre-sec";2021-02-17;48;4,95;44,18;0;5,6;16,7;11,2;50;98;74;2,1
"RSH-PDieu-Gre-sec";2021-02-18;49;4,95;44,18;0;1,2;12,6;6,9;70;98;84;0,1
"RSH-PDieu-Gre-sec";2021-02-19;50;4,95;44,18;0;7,7;14,9;11,3;59;87;73;1,1
"RSH-PDieu-Gre-sec";2021-02-20;51;4,95;44,18;0;3,6;18,4;11;50;92;71;2,2
"RSH-PDieu-Gre-sec";2021-02-21;52;4,95;44,18;0,9;1,2;19,6;10,4;32;99;66;2,8
"RSH-PDieu-Gre-sec";2021-02-22;53;4,95;44,18;11,2;11,3;17,3;14,3;28;66;47;2,4
"RSH-PDieu-Gre-sec";2021-02-23;54;4,95;44,18;0;8,3;18,4;13,3;57;98;77;2,1
"RSH-PDieu-Gre-sec";2021-02-24;55;4,95;44,18;0;3,7;18,1;10,9;57;99;78;1,7
"RSH-PDieu-Gre-sec";2021-02-25;56;4,95;44,18;0;3,9;13,9;8,9;68;100;84;1,1
"RSH-PDieu-Gre-sec";2021-02-26;57;4,95;44,18;0;-1,5;19,5;9;39;100;69;1,9
"RSH-PDieu-Gre-sec";2021-02-27;58;4,95;44,18;0;8,1;11,8;10;61;78;70;3
"RSH-PDieu-Gre-sec";2021-02-28;59;4,95;44,18;0;3;16,9;10;48;90;69;2,2
"RSH-PDieu-Gre-sec";2021-03-01;60;4,95;44,18;0;-1,4;17,8;8,2;32;99;66;2
"RSH-PDieu-Gre-sec";2021-03-02;61;4,95;44,18;0;0,6;14,1;7,4;46;95;71;1,2
"RSH-PDieu-Gre-sec";2021-03-03;62;4,95;44,18;0;2,8;13,5;8,2;56;90;73;1,4
"RSH-PDieu-Gre-sec";2021-03-04;63;4,95;44,18;0;1,8;14,5;8,2;61;95;78;1,1
"RSH-PDieu-Gre-sec";2021-03-05;64;4,95;44,18;0;4;16,9;10,5;45;98;72;2,8
"RSH-PDieu-Gre-sec";2021-03-06;65;4,95;44,18;0,7;4,1;14,7;9,4;58;86;72;1,6
"RSH-PDieu-Gre-sec";2021-03-07;66;4,95;44,18;0;5;15,4;10,2;52;98;75;1,7
"RSH-PDieu-Gre-sec";2021-03-08;67;4,95;44,18;0;4,6;15,4;10;47;95;71;2,8
"RSH-PDieu-Gre-sec";2021-03-09;68;4,95;44,18;0;5,1;13,9;9,5;32;74;53;4,2
"RSH-PDieu-Gre-sec";2021-03-10;69;4,95;44,18;0;5,4;16;10,7;30;59;45;4,2
"RSH-PDieu-Gre-sec";2021-03-11;70;4,95;44,18;0,6;3;16,9;10;49;86;68;1,5
"RSH-PDieu-Gre-sec";2021-03-12;71;4,95;44,18;0;7;16,1;11,5;38;99;69;3,1
"RSH-PDieu-Gre-sec";2021-03-13;72;4,95;44,18;0,1;-0,9;16,4;7,7;40;85;62;2
"RSH-PDieu-Gre-sec";2021-03-14;73;4,95;44,18;0;6,5;13,5;10;36;79;57;4,1
"RSH-PDieu-Gre-sec";2021-03-15;74;4,95;44,18;0,1;2,2;14,4;8,3;48;78;63;2,4
"RSH-PDieu-Gre-sec";2021-03-16;75;4,95;44,18;0;6,7;12,2;9,4;34;76;55;4,4
"RSH-PDieu-Gre-sec";2021-03-17;76;4,95;44,18;0,2;5,3;11,6;8,4;57;86;71;2,7
"RSH-PDieu-Gre-sec";2021-03-18;77;4,95;44,18;0;4,3;9,9;7,1;39;81;60;3,7
"RSH-PDieu-Gre-sec";2021-03-19;78;4,95;44,18;0;3,3;10,6;6,9;36;59;47;2,8
"RSH-PDieu-Gre-sec";2021-03-20;79;4,95;44,18;0;1,6;11,1;6,4;33;75;54;3,9
"RSH-PDieu-Gre-sec";2021-03-21;80;4,95;44,18;0;2,5;12,7;7,6;31;53;42;4,6
"RSH-PDieu-Gre-sec";2021-03-22;81;4,95;44,18;0;6;12,8;9,4;40;69;55;4,6
"RSH-PDieu-Gre-sec";2021-03-23;82;4,95;44,18;0;4;16,3;10,1;30;68;49;4,2
"RSH-PDieu-Gre-sec";2021-03-24;83;4,95;44,18;0;-0,8;21;10,1;17;83;50;3,9
"RSH-PDieu-Gre-sec";2021-03-25;84;4,95;44,18;0;-0,3;22,1;10,9;24;86;55;3,5
"RSH-PDieu-Gre-sec";2021-03-26;85;4,95;44,18;3,1;1,4;17,1;9,3;57;94;76;1,5
"RSH-PDieu-Gre-sec";2021-03-27;86;4,95;44,18;0;9,4;16,6;13;30;98;64;4,7
"RSH-PDieu-Gre-sec";2021-03-28;87;4,95;44,18;0;-0,5;20,5;10;34;86;60;3
"RSH-PDieu-Gre-sec";2021-03-29;88;4,95;44,18;0;0,7;22,2;11,4;37;95;66;3,1
"RSH-PDieu-Gre-sec";2021-03-30;89;4,95;44,18;0;2,7;24,5;13,6;35;95;65;3,5
"RSH-PDieu-Gre-sec";2021-03-31;90;4,95;44,18;0;3,6;24,3;13,9;23;93;58;4,1
"RSH-PDieu-Gre-sec";2021-04-01;91;4,95;44,18;0;0,9;23,1;12;16;94;55;3,8
"RSH-PDieu-Gre-sec";2021-04-02;92;4,95;44,18;0;2;25,2;13,6;27;85;56;4,2
"RSH-PDieu-Gre-sec";2021-04-03;93;4,95;44,18;0;8,1;16,8;12,5;37;66;52;5,8
"RSH-PDieu-Gre-sec";2021-04-04;94;4,95;44,18;0;7,4;18;12,7;27;57;42;5,3
"RSH-PDieu-Gre-sec";2021-04-05;95;4,95;44,18;0;0,6;22;11,3;20;79;49;4,1
"RSH-PDieu-Gre-sec";2021-04-06;96;4,95;44,18;0;4,2;10,7;7,4;22;71;47;5
"RSH-PDieu-Gre-sec";2021-04-07;97;4,95;44,18;0;2;10,5;6,2;19;67;43;4,6
"RSH-PDieu-Gre-sec";2021-04-08;98;4,95;44,18;0;-4,2;17,4;6,6;14;68;41;3,3
"RSH-PDieu-Gre-sec";2021-04-09;99;4,95;44,18;0;4,8;17,7;11,2;38;74;56;3,3
"RSH-PDieu-Gre-sec";2021-04-10;100;4,95;44,18;1;8,6;14,4;11,5;38;71;54;1,8
"RSH-PDieu-Gre-sec";2021-04-11;101;4,95;44,18;27,7;5,5;15,7;10,6;67;97;82;0,9
"RSH-PDieu-Gre-sec";2021-04-12;102;4,95;44,18;0;5;11,5;8,3;36;92;64;4,2
"RSH-PDieu-Gre-sec";2021-04-13;103;4,95;44,18;0;3,9;14,9;9,4;31;65;48;5,3
"RSH-PDieu-Gre-sec";2021-04-14;104;4,95;44,18;0;3,7;15,8;9,8;28;69;49;4,6
"RSH-PDieu-Gre-sec";2021-04-15;105;4,95;44,18;0;2,4;14,8;8,6;26;66;46;4,6
"RSH-PDieu-Gre-sec";2021-04-16;106;4,95;44,18;2,1;3,7;14,1;8,9;34;66;50;4,3
"RSH-PDieu-Gre-sec";2021-04-17;107;4,95;44,18;0;4,6;13,9;9,3;40;81;61;3,6
"RSH-PDieu-Gre-sec";2021-04-18;108;4,95;44,18;0;5,4;16,5;10,9;35;63;49;5,2
"RSH-PDieu-Gre-sec";2021-04-19;109;4,95;44,18;0;4,2;18,9;11,6;25;74;50;4,7
"RSH-PDieu-Gre-sec";2021-04-20;110;4,95;44,18;0;1;20,5;10,8;26;84;55;3,5
"RSH-PDieu-Gre-sec";2021-04-21;111;4,95;44,18;0;5,7;18,3;12;43;83;63;2,9
"RSH-PDieu-Gre-sec";2021-04-22;112;4,95;44,18;0;5,4;21,9;13,7;32;96;64;4,2
"RSH-PDieu-Gre-sec";2021-04-23;113;4,95;44,18;0;4,5;23,6;14,1;26;91;59;4,4
"RSH-PDieu-Gre-sec";2021-04-24;114;4,95;44,18;0;5;24,5;14,8;26;75;50;5
"RSH-PDieu-Gre-sec";2021-04-25;115;4,95;44,18;0;4,7;22,4;13,6;28;80;54;3,1
"RSH-PDieu-Gre-sec";2021-04-26;116;4,95;44,18;2,5;9;22;15,5;31;95;63;2,9
"RSH-PDieu-Gre-sec";2021-04-27;117;4,95;44,18;3,2;11,3;19,9;15,6;51;94;73;2,8
"RSH-PDieu-Gre-sec";2021-04-28;118;4,95;44,18;10,5;12;14,9;13,4;78;97;88;1
"RSH-PDieu-Gre-sec";2021-04-29;119;4,95;44,18;19,7;12,3;20,7;16,5;51;98;75;3,1
"RSH-PDieu-Gre-sec";2021-04-30;120;4,95;44,18;47,5;12,2;17,6;14,9;74;96;85;1,9
"RSH-PDieu-Gre-sec";2021-05-01;121;4,95;44,18;49,3;9,8;11,6;10,7;88;98;93;0,7
"RSH-PDieu-Gre-sec";2021-05-02;122;4,95;44,18;0;6,5;16,7;11,6;38;97;68;4,2
"RSH-PDieu-Gre-sec";2021-05-03;123;4,95;44,18;0;5,2;20,2;12,7;28;89;58;4,7
"RSH-PDieu-Gre-sec";2021-05-04;124;4,95;44,18;0;4,5;21,2;12,9;36;88;62;4
"RSH-PDieu-Gre-sec";2021-05-06;126;4,95;44,18;0;3,9;21,2;12,6;46;88;67;2,4
"RSH-PDieu-Gre-sec";2021-05-07;127;4,95;44,18;0;13,2;22,1;17,7;34;95;65;5,7
"RSH-PDieu-Gre-sec";2021-05-08;128;4,95;44,18;0;5,3;25,6;15,4;36;87;62;4,4
"RSH-PDieu-Gre-sec";2021-05-09;129;4,95;44,18;5,1;9,8;27,3;18,5;31;93;62;6,1
"RSH-PDieu-Gre-sec";2021-05-10;130;4,95;44,18;26,6;16;19,7;17,9;36;81;58;3
"RSH-PDieu-Gre-sec";2021-05-11;131;4,95;44,18;12,4;9,9;20,2;15,1;47;97;72;3,7
"RSH-PDieu-Gre-sec";2021-05-12;132;4,95;44,18;0;6,8;20,9;13,9;36;94;65;4,2
